Age,Income,Education_Years,Experience_Years,Spending_Score,Savings,Credit_Score,Debt,Hours_Online,Purchases_Month,Website_Visits,Time_On_App,Social_Media_Usage,Product_Returns,Customer_Tenure,Satisfaction_Score,Complaints,Support_Call_Count,Ad_Clicks,Email_Open_Rate,Discount_Usage,Mobile_App_Usage,Transactions_Value,Fraud_Risk_Score,Loyalty_Points,Dropout_Probability,Market_Segment,Region_Code,Channel _ Preference,Risk_Class
29,26661.56531,8,24,4,21565.39251,666,9236.875694,5,3,21,12.58,2.61,0,25,4,2,4,10,0.3249,0.4313,4,2475,0.1783,2392,0.1858,1,6,3,0
41,54963.20348,9,20,45,12969.70489,648,5266.117867,7,2,17,18.92,3,1,81,10,0,3,5,0.3986,0.0831,3,3025,0.7,3324,0.1507,5,5,3,0
45,62502.93442,12,23,90,28663.70217,700,8381.720405,11,6,17,282.75,1.34,0,46,2,0,4,10,0.6357,0.5217,4,3569,0.2103,6261,0.293,4,7,3,1
25,20093.96536,15,24,28,27185.11777,604,11843.95058,5,5,21,295.36,1.92,0,15,7,1,3,10,0.9302,0.5794,5,2780,0.7801,4951,0.3975,5,5,1,0
45,55610.84855,15,31,96,11396.61779,707,19656.09613,12,5,22,28.49,2.77,0,69,7,0,0,12,0.2034,0.5118,8,2718,0.2037,1432,0.7443,3,3,2,0
53,68415.03489,18,31,66,30514.36008,596,12329.59644,9,7,20,100.56,4.71,0,17,1,0,2,12,0.6873,0.258,7,4299,0.6127,480,0.9555,1,2,1,1
43,31855.38472,10,4,31,21053.35548,622,16533.75471,6,7,18,34.33,3.21,0,21,5,0,5,8,0.0974,0.2237,4,274,0.6439,8191,0.919,1,6,2,0
25,75088.5858,18,35,3,21033.09563,558,15811.37527,8,8,20,250.27,1.67,0,53,3,0,2,13,0.1906,0.3698,9,2308,0.5056,2970,0.4759,5,2,2,1
67,56285.28514,11,38,8,18589.15731,681,17994.29301,1,3,24,148.89,0.05,0,55,9,0,3,15,0.5091,0.1662,8,2010,0.9968,1665,0.4613,3,5,2,1
45,39424.82216,17,15,24,19376.05283,662,8791.110411,10,9,22,186.38,4.91,3,87,9,0,1,6,0.7084,0.666,1,2514,0.3758,328,0.1257,5,5,3,1
45,49163.46384,18,32,15,30967.19351,622,21355.16229,7,5,20,161.97,2.46,1,107,7,0,1,9,0.8586,0.6147,2,4671,0.8833,3254,0.9717,3,6,3,0
54,58374.90369,13,20,43,28264.59988,604,6556.93809,12,6,23,213.08,4.69,0,10,9,0,0,8,0.7439,0.6324,1,2181,0.1692,8608,0.7601,2,6,2,0
58,51140.08087,18,8,31,28094.77667,719,12313.12079,8,2,13,95.74,2.75,0,81,2,1,2,11,0.0154,0.2248,3,2887,0.3372,7250,0.8476,2,3,2,0
53,58081.33989,18,5,73,21476.51482,643,14874.56755,10,8,19,41.25,3.03,3,57,10,0,2,7,0.6839,0.2465,4,3657,0.1454,2301,0.2342,1,3,3,1
44,36189.8961,17,34,45,27113.37379,612,19560.86909,10,4,14,5.29,3.56,1,65,8,0,2,6,0.8247,0.7874,5,2059,0.6036,944,0.4011,2,4,3,0
34,52540.41236,10,38,66,13325.49541,746,23275.85601,4,3,12,133.71,1.6,1,37,10,1,2,13,0.5255,0.6901,9,255,0.6383,2052,0.1026,5,1,2,1
26,28794.28255,9,21,8,24667.54383,617,19608.18912,3,7,17,272.35,3.49,0,112,10,1,4,12,0.9656,0.8752,0,-70,0.4535,9171,0.9408,3,3,2,1
50,48331.60908,13,4,71,18772.09574,707,23495.49814,5,8,16,91.58,2.63,0,7,10,0,2,6,0.0043,0.4035,4,4599,0.7202,7703,0.2858,1,1,1,0
37,36441.38538,18,22,57,3521.560101,592,10024.94442,6,10,13,58.79,3.36,2,76,1,1,2,6,0.8187,0.5473,4,3544,0.8677,9848,0.596,2,5,3,0
30,38967.05086,12,16,80,7311.186729,632,22142.22288,3,4,17,277.81,4.18,2,40,3,0,2,8,0.3348,0.7388,9,2607,0.7766,1451,0.1522,1,4,3,1
45,68541.39763,17,11,99,14696.16976,675,21111.94038,11,4,12,31.63,0.92,0,50,8,1,1,13,0.6504,0.9742,2,2589,0.2417,7918,0.8028,1,4,2,1
65,66369.65181,12,22,30,23321.23187,647,622.3496578,7,3,17,15.54,3.07,1,1,8,0,1,13,0.6935,0.9896,1,1980,0.3204,4003,0.1863,3,7,1,0
46,59137.07181,17,15,74,14703.36169,662,13677.21454,12,6,19,263.82,0.26,0,20,10,1,3,10,0.3062,0.9992,1,3194,0.3803,1586,0.8094,5,7,3,0
30,33615.30853,12,2,18,15271.0661,623,18612.22454,10,10,14,210.27,0.51,0,108,8,0,1,11,0.9954,0.8905,5,3868,0.2038,389,0.4018,5,7,1,1
63,45253.87325,17,29,69,26106.08737,570,11907.51681,7,7,18,126.62,3.37,1,31,7,0,1,6,0.1033,0.6397,4,1926,0.3612,3728,0.5778,4,4,1,1
52,68196.4655,19,21,93,15559.90304,723,8485.048966,11,3,18,225.7,0.35,0,68,2,0,0,9,0.157,0.007,8,3310,0.238,9041,0.2697,5,2,3,0
23,52125.7537,12,8,39,30646.45794,626,27685.05131,6,8,26,222.43,2.98,4,90,3,0,1,13,0.8922,0.6995,3,1964,0.9957,8007,0.8828,2,6,2,1
35,84789.9431,10,28,60,29320.98992,664,15666.24091,11,4,23,12.02,1.1,3,12,9,0,4,5,0.1192,0.2386,1,2890,0.7833,9010,0.7599,4,7,1,0
68,55899.76759,14,36,98,20175.05056,685,15830.4326,4,6,21,202.87,1.52,0,22,2,0,3,13,0.3813,0.0572,4,2327,0.86,3635,0.3543,4,6,2,0
22,52880.73675,13,22,43,26027.69161,665,7146.035311,5,7,17,192.26,0.65,5,1,7,0,2,9,0.7331,0.6972,9,4091,0.9221,6480,0.5854,4,5,3,1
64,45363.25304,11,12,45,24937.92363,615,11325.83403,5,1,24,289.13,1.24,1,1,1,0,2,13,0.7915,0.756,4,3009,0.665,2654,0.129,4,2,1,1
42,52003.11357,9,31,23,18034.67779,708,9612.956224,7,4,15,289.99,4.11,2,3,3,0,0,7,0.9547,0.6594,8,1619,0.176,4106,0.1605,5,2,2,0
19,47712.95245,19,22,69,26893.0773,676,21473.85138,7,9,21,113.34,3.19,2,117,1,0,1,12,0.7896,0.3652,4,2901,0.7585,8681,0.5337,4,4,1,1
27,60621.63015,16,16,94,28071.21644,660,18027.80173,6,5,17,176.95,4.75,0,76,6,0,0,6,0.8445,0.511,3,4185,0.0156,2319,0.6406,2,2,1,0
47,64350.53475,8,39,6,12380.51815,659,11576.61784,4,2,22,42.41,0.24,1,118,4,0,2,12,0.9494,0.9349,8,1551,0.1132,6152,0.5574,2,5,1,1
67,38210.15809,18,20,56,21228.38911,734,18363.00143,11,8,33,19.94,3.96,1,21,1,0,4,6,0.5537,0.7296,2,2670,0.0296,2934,0.5594,1,5,3,1
62,30031.5057,11,1,4,21140.03058,613,13478.87913,7,4,22,129.83,3.5,1,13,5,1,6,7,0.3434,0.5047,2,2523,0.1354,9338,0.7423,2,7,2,1
22,22456.9194,8,36,93,26796.95574,671,16406.94431,5,9,22,206.96,1.3,0,61,4,0,3,12,0.7616,0.5934,0,3252,0.752,2823,0.9024,1,2,1,1
50,57619.8699,13,5,23,16449.1332,624,16378.58332,8,4,21,170.33,3.65,0,13,10,1,1,11,0.1635,0.9277,2,2745,0.8855,2505,0.3876,2,6,2,0
18,33449.50091,11,17,6,15217.91734,553,17521.60326,9,4,25,128.9,3.58,2,117,10,0,3,11,0.0682,0.3938,4,3439,0.2788,7079,0.5369,4,5,3,0
35,17706.64111,12,29,32,21351.99728,552,16797.91154,12,5,18,245.43,2.3,3,105,2,1,3,13,0.7853,0.1018,4,2140,0.1191,7798,0.893,3,6,1,0
49,55828.67907,12,21,18,29450.87379,599,17526.29791,6,5,17,238.33,3.44,0,82,7,2,2,8,0.9507,0.3258,4,2792,0.273,7869,0.4643,4,1,1,1
64,87394.99276,16,32,15,10404.98308,617,22534.84986,1,3,26,219.58,2.22,0,33,8,3,2,16,0.4424,0.4152,5,2753,0.6471,6934,0.4451,5,2,1,0
66,49908.93633,8,29,40,11801.55077,759,18843.37652,5,8,25,23.11,1.68,1,6,4,1,0,10,0.1611,0.273,6,5149,0.3502,9003,0.7665,1,4,2,1
28,62577.36162,9,16,96,15835.96074,685,12978.58942,6,5,10,238.94,2.33,2,25,9,0,2,17,0.497,0.529,2,3375,0.9611,55,0.8773,3,7,2,1
38,51227.44038,13,31,73,17259.38342,689,14412.28352,11,4,26,275.83,4.48,0,23,3,0,2,10,0.3933,0.3049,6,4014,0.131,8899,0.7377,2,4,1,0
43,48516.6552,12,13,74,5875.33758,618,22381.02353,5,5,15,17.83,1.92,2,88,6,0,2,8,0.3725,0.1032,3,5210,0.9903,1009,0.1001,4,5,2,0
42,63786.14724,18,9,84,31985.5623,653,15674.53473,11,4,20,120.5,2.02,1,101,7,1,2,10,0.6281,0.1881,7,3302,0.0125,4118,0.4648,1,5,2,1
39,45645.88184,14,35,6,18957.54727,765,12755.8895,6,6,20,296.51,3.04,0,26,7,1,0,8,0.1747,0.9182,6,2725,0.4517,3316,0.212,1,4,1,1
44,54010.88471,10,33,63,17759.16381,589,11213.16995,12,3,15,179.77,3.76,0,4,6,0,4,10,0.3805,0.6296,6,1815,0.2518,3489,0.3173,2,1,1,1
66,54825.46709,10,8,67,32981.1003,673,16638.22865,0,5,15,154.07,3.67,0,102,9,0,1,12,0.8687,0.3143,7,1520,0.5663,4326,0.4688,1,4,1,1
30,39978.6432,17,27,11,25742.34796,731,9870.859185,11,8,23,53.23,0.1,0,35,1,0,3,9,0.7297,0.3669,3,410,0.0966,4305,0.2215,2,2,3,1
50,64880.63524,9,10,43,15716.62498,698,22708.77254,11,7,18,169.65,3.44,0,113,9,1,1,10,0.0556,0.4934,4,4062,0.8758,5281,0.5159,2,4,1,1
51,47375.60365,10,13,17,21316.86276,740,8773.089877,12,4,15,131.71,2.25,2,75,9,0,2,9,0.5139,0.6731,6,3549,0.1365,9592,0.6433,4,3,1,0
58,38663.82261,17,38,96,19666.10294,661,23868.40635,0,7,22,38.23,2.62,2,100,4,0,3,5,0.0913,0.5822,4,2721,0.5874,1193,0.8749,1,1,1,0
52,58047.64765,8,18,4,31586.80686,680,13288.6181,2,5,30,139.3,2.81,1,25,5,0,0,8,0.9575,0.9327,4,2690,0.0333,4994,0.2115,5,7,1,1
18,36522.98027,12,14,63,18660.60639,655,8539.575878,8,4,24,49.32,3.66,0,20,3,0,4,12,0.2446,0.6257,3,1800,0.311,7506,0.3106,5,1,1,0
38,50422.71736,19,27,68,8463.523665,677,16135.05443,0,3,25,219.2,4.16,1,1,7,0,5,14,0.9326,0.9108,3,3595,0.1497,7969,0.4058,4,4,1,0
65,49863.21505,12,23,81,4982.207146,604,9281.765051,1,6,23,292.09,3.23,2,94,2,0,3,8,0.834,0.0054,7,2278,0.9778,1497,0.2245,4,3,1,0
23,66288.43349,19,7,41,31801.29078,690,15206.23057,3,2,17,140.87,2.82,2,68,8,0,2,9,0.5514,0.8906,0,2684,0.012,9442,0.332,2,2,1,0
45,57120.47349,18,8,83,13691.08242,665,11534.73881,6,5,20,189.71,1.87,1,23,9,0,3,10,0.3363,0.7215,1,1668,0.3524,9064,0.8834,5,4,3,0
34,49624.59562,14,32,5,25361.69325,653,20670.43961,7,5,12,129.29,0.69,1,99,6,1,1,4,0.8579,0.1722,9,1877,0.3028,2410,0.1387,1,2,2,0
22,62266.49449,11,32,32,20574.10745,737,15820.49766,0,4,23,41.54,4.79,0,106,9,0,4,12,0.1528,0.263,2,4118,0.6574,9770,0.4437,5,3,3,0
48,70853.11324,10,18,86,16666.7617,637,7868.995008,2,8,19,291.17,2.31,2,22,6,1,1,14,0.18,0.5428,4,4335,0.0564,8666,0.311,4,7,3,0
22,58367.1546,8,2,70,17921.22066,710,11417.78076,6,2,17,38.87,2.83,2,95,3,2,1,11,0.2247,0.1249,8,1515,0.8106,5131,0.0772,4,4,1,1
55,50155.2893,19,9,35,32667.02305,715,19229.6835,7,6,16,33.49,3.76,1,62,10,0,3,6,0.5977,0.7854,0,3713,0.4665,3566,0.0961,2,4,1,0
20,30322.45651,15,39,22,8415.492571,693,22722.55262,2,4,11,137.75,0.34,0,1,3,0,2,9,0.3143,0.7912,9,2112,0.4528,4048,0.7849,1,2,1,1
40,34023.29505,10,0,65,16908.35815,602,14728.35116,5,6,20,197.67,4.28,4,59,2,1,3,13,0.9892,0.3009,1,2402,0.2268,6927,0.8523,4,4,1,0
54,45421.62943,9,28,84,27252.52609,668,8733.620629,11,2,20,106.48,3.99,0,68,5,0,3,9,0.1951,0.0698,2,4441,0.49,4624,0.7414,1,3,2,1
54,40857.31697,18,33,22,9734.839932,748,21324.21787,12,5,17,57.76,3.87,2,19,4,1,5,10,0.8056,0.9888,0,2657,0.3639,8462,0.5392,5,4,2,1
27,47195.43046,11,12,11,30538.26246,559,19203.38205,12,3,15,245.69,0.11,0,30,6,0,4,15,0.0958,0.2507,5,2647,0.2451,6681,0.7727,2,7,3,0
27,50849.74887,10,0,77,27137.99773,641,22839.23751,11,7,16,108.93,2.63,1,1,5,0,2,10,0.3534,0.0676,9,1030,0.1687,6017,0.152,5,7,2,1
36,57945.39132,8,33,3,22174.36548,708,16741.25471,5,3,25,58.3,0.27,0,48,6,0,2,8,0.2438,0.33,8,2594,0.7283,6800,0.7802,4,5,3,0
34,48942.51833,10,28,9,15974.74477,644,11876.41851,8,4,15,109.53,2.75,4,19,4,0,0,9,0.9768,0.969,6,2249,0.142,7005,0.4235,4,3,1,0
38,57297.52466,19,12,60,8707.470759,690,18101.33091,5,4,22,64.37,3.59,1,52,3,0,3,8,0.0257,0.7929,2,3551,0.168,3551,0.7503,1,1,3,0
31,50967.11622,9,28,76,25656.36715,720,16957.97534,8,6,26,155.83,0.61,2,85,1,2,0,6,0.7217,0.4803,9,2349,0.5771,4585,0.2277,4,2,3,0
26,20368.0015,15,38,87,41989.15948,662,11550.75785,4,6,7,200.49,3.47,1,22,5,1,3,7,0.2477,0.3053,8,4468,0.2261,4457,0.8325,1,6,2,1
63,35909.96909,13,23,14,21167.14029,675,16191.8315,7,8,25,239.87,2.25,1,50,6,0,1,8,0.8112,0.4233,3,3475,0.4594,3883,0.5681,3,6,3,0
18,47838.68666,16,25,97,5391.636714,655,13829.84467,6,5,31,68.27,4.06,0,66,5,0,3,10,0.3112,0.0174,8,3236,0.5529,9186,0.0073,4,3,1,1
68,31854.57886,15,16,18,23660.13192,665,19461.22707,0,2,16,50.09,2.67,0,6,5,0,2,8,0.1873,0.7184,9,3843,0.2744,768,0.5193,5,6,1,1
62,58998.93095,17,6,73,26882.10377,755,17952.04146,9,9,20,5.88,1.68,2,64,6,2,1,9,0.693,0.0996,7,3241,0.3436,8736,0.3103,5,1,1,0
30,72961.26249,10,12,23,12657.18054,647,8690.45164,0,4,18,68.43,1.66,0,21,4,0,3,16,0.2576,0.519,1,3873,0.2102,5074,0.0575,1,1,1,1
21,68281.42778,12,4,74,14835.90459,632,8085.464524,4,7,20,7.17,4.49,1,97,4,0,2,8,0.4855,0.5658,10,2823,0.4604,9123,0.4473,3,3,2,1
18,46798.35694,14,25,83,14020.97417,702,14461.13296,0,3,17,103.64,2.26,2,19,8,0,2,9,0.1315,0.0017,1,2894,0.9924,8282,0.3115,4,1,3,1
66,72360.89205,12,2,47,15749.08907,608,15196.91571,5,8,19,43.71,2.03,1,91,8,1,3,13,0.7246,0.9799,7,2034,0.3627,4333,0.2044,2,1,3,0
57,52230.01186,15,6,69,18622.69509,619,19565.86064,1,2,22,173.97,0.2,1,37,3,1,1,11,0.4068,0.3021,1,2143,0.6533,7191,0.3491,2,6,3,1
49,44943.71043,19,38,47,13112.79113,620,18079.82346,11,2,18,115.12,1.82,0,63,7,0,3,11,0.1406,0.0772,9,4560,0.6359,9042,0.1796,5,5,3,0
51,40798.96005,12,0,87,10113.29807,637,23752.11386,5,5,26,28.08,4.25,0,29,5,2,3,6,0.7416,0.8544,3,3560,0.7865,7548,0.2998,4,4,1,0
45,45462.9547,8,16,30,21395.00309,639,12196.83921,6,2,22,119.96,3.8,2,60,5,0,2,11,0.1034,0.152,5,1153,0.7119,2968,0.1153,2,6,2,0
48,44177.34772,12,24,25,18538.70368,685,11854.28358,4,9,15,62.8,1.1,1,92,3,1,2,10,0.5748,0.025,2,4269,0.0118,2659,0.0843,1,6,3,0
25,52556.24334,11,2,28,16510.06584,633,9241.115966,8,7,13,204.05,2.07,1,34,2,0,2,7,0.6075,0.4947,5,3150,0.3092,633,0.91,4,5,3,1
56,52408.60972,13,14,98,20665.51773,687,19496.44269,9,5,24,109.33,0.98,2,1,3,0,2,10,0.9304,0.1299,9,2049,0.8702,3228,0.9028,5,4,2,1
43,50045.6903,10,28,25,7838.594356,693,15130.5131,8,3,15,44.11,4.77,1,48,7,1,1,9,0.151,0.9824,9,5143,0.5396,9416,0.828,3,1,3,1
51,56554.07255,18,31,74,22105.62338,617,3878.378898,9,4,25,104.88,2.99,2,89,3,0,1,10,0.6533,0.0104,1,4510,0.1042,1248,0.2303,1,4,2,0
20,67859.69412,12,25,78,16674.4944,692,16212.99227,11,6,21,67.31,3.77,0,21,2,3,3,12,0.3808,0.0512,4,3907,0.2761,982,0.7259,1,7,3,0
67,64243.31203,9,15,58,21915.91574,697,16595.82101,10,5,26,238.73,3.57,1,34,4,0,7,12,0.4008,0.8333,3,3191,0.2834,2510,0.5897,4,7,2,0
29,27726.53047,18,24,94,23197.19284,562,14133.91834,8,2,18,295.01,4.37,3,26,5,0,6,9,0.5018,0.2398,5,3408,0.8732,3850,0.0512,3,5,3,1
18,11691.18298,13,27,41,29049.21023,665,16779.92912,3,5,24,7.65,4.75,0,36,7,0,1,9,0.2338,0.9116,8,400,0.5534,4758,0.8996,1,2,1,0
61,64014.79867,19,8,25,20823.63534,625,7678.585805,8,6,23,207.01,0.16,1,99,1,2,0,11,0.4612,0.3111,7,3898,0.6083,3993,0.998,3,2,3,1
22,29496.81952,13,0,78,28533.75064,715,24846.191,6,5,13,79.19,4.88,0,23,8,0,2,15,0.6868,0.0698,3,3217,0.3671,989,0.7087,5,4,1,1
47,46628.51897,12,28,99,17424.69487,624,17281.55656,9,6,17,19.92,4.35,2,81,10,0,4,12,0.4571,0.0106,4,3291,0.0603,1616,0.2315,1,7,2,0
47,32448.30461,13,21,48,17806.57989,583,4357.806702,10,6,21,4.31,1.91,1,47,3,0,0,9,0.0425,0.2826,7,3265,0.0752,7021,0.5544,2,2,1,0
34,22970.29344,18,15,98,19272.57462,649,14964.6174,9,2,19,264.3,4.19,0,106,6,0,4,8,0.2578,0.4737,2,2438,0.4204,8616,0.1094,5,3,3,1
65,58121.94092,14,6,10,26192.99921,605,17440.3212,10,4,21,106.08,3.68,0,76,4,1,0,8,0.3515,0.001,1,1861,0.1775,9622,0.2988,5,2,1,1
64,61387.3274,19,13,99,25047.67262,692,8322.40755,1,6,21,298.36,3.97,2,44,5,1,2,7,0.3547,0.5811,2,3111,0.1043,1635,0.7173,1,4,1,0
40,41352.34399,12,28,75,21080.57504,610,18201.78167,0,2,32,132.71,1.1,0,20,10,0,1,12,0.081,0.3337,1,1400,0.2622,6395,0.3011,2,1,3,0
32,11134.36562,8,18,11,10178.11727,649,25085.55374,3,4,16,56.28,3.24,1,103,6,1,3,13,0.4496,0.3902,4,3338,0.742,5218,0.1472,3,5,2,0
54,41806.33328,15,18,85,24904.47341,727,11133.78564,11,3,11,233.14,0.13,2,27,2,0,1,11,0.6919,0.2614,9,1766,0.073,177,0.0075,2,2,1,0
38,55877.06008,11,1,21,13108.76292,705,17570.63218,10,3,23,277.95,4.24,2,106,3,0,2,5,0.0487,0.529,1,4159,0.4482,5251,0.5725,5,4,3,1
31,27816.32647,16,14,86,12672.82085,674,16251.59159,8,3,25,244.69,4.76,1,61,8,1,1,10,0.7509,0.2301,8,1288,0.8261,719,0.9687,1,7,1,0
19,52750.3988,17,2,45,10892.11928,644,20809.74,8,4,17,223.56,3.31,0,37,8,1,1,11,0.9551,0.1348,5,2948,0.2679,3128,0.4841,2,5,2,1
28,49770.35226,19,10,7,19334.65031,669,14346.94857,9,6,22,100.41,2.56,2,84,1,1,2,10,0.0093,0.8906,6,3090,0.3019,7035,0.2126,2,3,2,0
68,58689.37249,13,29,81,29693.79439,684,8599.700242,11,3,22,19.35,3.63,0,52,10,0,3,9,0.1937,0.3906,2,4463,0.8842,2789,0.4633,5,1,2,0
56,51793.70553,8,39,64,12277.11564,601,20425.09348,10,7,25,60.39,1.63,2,75,8,1,5,9,0.5435,0.0769,2,3307,0.65,8845,0.6021,3,6,1,1
55,35403.96589,10,17,64,33428.60763,693,8956.436456,7,3,31,134.04,3.13,0,92,2,2,1,7,0.218,0.2303,2,2024,0.7977,6261,0.8014,2,5,3,0
51,67948.57252,10,1,2,27278.48178,595,25853.16827,8,3,17,286.86,3.59,1,62,10,0,3,11,0.7646,0.3099,7,1930,0.2892,8681,0.4527,2,6,2,1
55,47622.0564,17,31,76,8283.183494,679,18364.61609,3,11,24,216.86,0.71,0,66,10,0,2,11,0.3121,0.7696,7,4736,0.9968,9536,0.173,4,7,3,0
67,49590.43191,19,7,42,16937.79854,595,11406.64358,8,2,22,248.48,0.7,2,24,8,1,3,8,0.2936,0.0223,9,2955,0.1409,6900,0.188,5,5,2,1
51,36000.98061,19,21,82,11677.99786,748,21651.90968,5,8,22,83.19,3.58,0,80,10,1,1,8,0.0009,0.4782,4,2767,0.9619,7523,0.8997,4,4,1,1
35,43350.76623,11,5,54,25319.64366,688,14944.8658,2,10,8,205.15,2.16,1,12,5,1,5,12,0.2701,0.4077,5,2166,0.9021,607,0.2362,5,3,1,1
47,36727.95929,13,11,75,12094.69322,572,13671.56663,10,4,17,258.73,4.45,1,16,1,0,3,12,0.2177,0.9684,5,1545,0.5519,3591,0.728,5,7,2,0
32,47405.8091,14,39,16,7031.044184,650,10914.78374,6,5,21,143.82,1.56,0,36,8,1,3,6,0.3432,0.1801,3,5281,0.5853,5645,0.2689,4,2,3,1
44,75675.6272,17,35,18,17394.19379,624,3730.926003,12,5,8,128.97,0.21,2,2,5,0,0,9,0.1477,0.6279,3,3076,0.775,4119,0.7206,3,3,3,1
68,29421.48286,11,14,99,29355.15259,618,18626.35542,3,4,13,215.82,3.25,0,89,1,0,3,5,0.5946,0.2022,8,1679,0.3068,5311,0.0784,3,1,2,0
51,25796.57903,13,27,59,18459.87021,657,5231.239429,6,8,18,167.97,3.42,0,62,4,0,1,5,0.2387,0.5484,3,3891,0.5275,8944,0.2074,5,6,1,1
69,72067.55491,18,17,90,23187.55091,604,10240.23401,5,11,23,297.95,2.77,2,64,1,0,3,10,0.8318,0.5551,9,3717,0.9024,3048,0.4087,4,2,3,1
55,46860.14484,8,1,16,23497.84878,688,17597.06732,1,7,15,127.53,3.42,1,29,9,1,2,8,0.2846,0.0753,3,1501,0.0682,4444,0.5153,2,6,3,0
50,39963.90892,15,12,6,7901.795258,685,11995.94159,5,5,23,52.78,2.62,1,92,10,0,4,12,0.2109,0.4565,3,2299,0.9055,4120,0.353,5,3,1,0
41,65598.57031,14,14,57,12805.00698,668,15942.91122,3,7,24,141.58,3.46,0,74,2,0,4,12,0.0568,0.4612,6,3550,0.7288,1014,0.5735,5,1,3,0
32,40915.7669,18,19,47,20051.7135,649,7717.828116,2,4,17,70.56,0.22,0,109,8,0,3,13,0.7399,0.3191,1,3871,0.7698,9960,0.3254,1,5,2,1
47,77390.1457,18,28,48,15541.16013,683,12909.24376,3,5,21,168.38,1.84,0,87,4,1,4,6,0.5082,0.2772,9,2085,0.0647,4896,0.6784,3,5,1,1
59,60168.88807,16,28,42,33635.6364,690,15980.31423,3,3,18,37.74,1.05,1,96,9,0,0,11,0.1138,0.2243,8,762,0.1878,7053,0.5112,4,6,2,1
68,42681.32888,10,2,76,10173.42084,673,9291.164904,9,8,18,284.99,0.5,1,31,2,0,1,7,0.2213,0.0059,7,3295,0.9253,9150,0.7051,2,6,1,0
34,82359.6232,9,18,60,12725.91917,584,25118.18087,0,2,29,257.95,1.17,1,83,3,0,3,7,0.9987,0.0018,10,4028,0.1241,1591,0.431,2,5,2,0
22,40914.27615,8,2,77,22324.35408,611,11175.45652,7,7,10,46.67,0.96,1,15,2,1,2,7,0.806,0.5898,0,2930,0.6312,2588,0.8765,5,7,2,1
46,61131.43058,10,13,4,14976.8533,637,23270.50073,9,2,27,51.72,4.87,0,55,10,0,3,11,0.3499,0.2915,4,2633,0.7827,2538,0.3821,2,6,2,1
21,54489.38871,12,39,2,-3134.660792,576,13993.16673,6,2,19,153.73,1.43,1,33,5,0,4,9,0.5426,0.1679,9,4904,0.2313,8982,0.3081,2,5,3,0
27,69526.11934,18,3,90,35477.44984,661,5589.146604,11,4,14,231.86,1.15,1,81,1,2,3,10,0.416,0.6847,4,586,0.6988,6181,0.5571,5,7,3,1
34,73422.66795,9,10,59,11405.55691,721,8178.595148,8,6,17,65.72,4.17,0,52,3,0,6,12,0.0364,0.5289,0,3868,0.0656,4394,0.5092,3,6,2,1
27,50480.06224,19,30,27,24487.14178,713,16056.47573,9,6,21,18.29,2.1,0,100,1,1,0,13,0.7787,0.915,2,3940,0.4988,3098,0.5181,1,2,2,0
34,38698.73194,10,31,27,9972.87063,687,21196.65452,2,4,18,163.66,2.11,1,20,10,1,0,16,0.717,0.831,4,2074,0.3344,8839,0.7961,3,6,1,1
37,56899.58214,11,26,79,13095.72074,686,25618.6628,9,8,18,207.48,2.22,0,73,8,0,3,3,0.4088,0.7267,7,224,0.6457,5876,0.5886,3,5,3,0
41,39834.26945,14,29,72,7016.535979,761,15769.31237,10,8,13,73.31,2.08,1,38,4,1,2,7,0.8459,0.1266,2,3909,0.889,1475,0.8853,1,2,2,1
22,80200.80871,10,1,7,14070.4528,692,7936.537515,4,9,15,221.93,1.63,1,3,3,2,3,8,0.5347,0.6661,4,3386,0.1255,5204,0.6191,5,2,3,1
51,52048.02997,16,8,63,14845.74546,696,16670.91048,3,5,19,285.19,1.43,1,54,8,1,3,12,0.0652,0.6939,0,4706,0.4503,7737,0.0217,3,3,1,1
23,44520.17673,15,27,46,18939.47458,578,10048.71196,5,4,15,41.12,4.41,2,66,9,0,1,10,0.2594,0.7633,5,2322,0.4232,5075,0.8704,4,5,2,1
19,52770.20459,11,30,63,17019.44926,717,17353.14973,9,5,21,153.31,0.81,0,18,8,0,1,1,0.4618,0.2631,9,3209,0.3238,9315,0.8398,4,7,3,0
30,29793.10566,8,33,12,8467.841384,670,9351.152686,5,6,24,17.05,0.91,0,87,6,0,1,14,0.1034,0.6403,6,986,0.4802,8807,0.0488,1,4,1,0
60,35425.78942,8,14,13,15808.80137,646,2462.578577,9,3,18,62,2.86,2,83,3,0,4,18,0.5711,0.6183,4,3868,0.8807,9476,0.1253,4,6,2,1
60,68006.20862,8,24,43,31576.08533,634,22901.13396,1,6,22,26.95,1.72,3,7,8,1,1,6,0.1206,0.3853,2,1162,0.9737,3672,0.5564,5,5,3,1
65,40146.58582,8,35,17,30627.12436,623,13641.49961,10,9,22,121.2,2.11,1,35,5,0,7,9,0.2005,0.6635,2,2956,0.0028,2855,0.0429,2,4,1,1
28,34296.33526,15,7,63,23645.49623,713,15297.962,3,3,18,246.25,4.03,1,114,5,1,4,13,0.894,0.0867,1,1751,0.739,1623,0.4112,5,5,1,0
68,58049.79129,10,8,81,25304.79397,649,20980.20825,3,6,15,173.14,4.52,2,84,9,0,1,7,0.9998,0.6435,7,3406,0.6151,5636,0.9754,1,2,3,1
64,67785.56232,13,36,36,36486.58241,624,26273.08026,7,3,16,66.78,3.95,3,84,1,1,2,11,0.5503,0.606,1,2774,0.9945,9332,0.1728,2,5,2,0
